Current,Voltage,Ah Out,Cumulative Actual Disch Ah,Power,Remaining Capacity,Time to Depletion,type,capacity,charged,prediction
11.6,10.59,0.1933333333333333,68.88766666666669,122.844,12.952333333333314,4019.689655172408,b1,81.84,81.84,[4577.54890051]
11.59,10.57,0.1931666666666666,69.08083333333336,122.5063,12.759166666666644,3963.1578947368353,b1,81.84,81.84,[4365.56857415]
11.58,10.56,0.193,69.27383333333336,122.2848,12.566166666666646,3906.5803108808223,b1,81.84,81.84,[4115.50871712]
11.57,10.54,0.1928333333333333,69.4666666666667,121.9478,12.373333333333306,3849.956784788237,b1,81.84,81.84,[3970.01568819]
11.56,10.53,0.1926666666666666,69.65933333333336,121.7268,12.18066666666664,3793.287197231825,b1,81.84,81.84,[3916.74177405]
11.55,10.51,0.1925,69.85183333333336,121.3905,11.988166666666643,3736.5714285714207,b1,81.84,81.84,[3819.44994733]
11.54,10.5,0.1923333333333333,70.0441666666667,121.17,11.795833333333306,3679.809358752158,b1,81.84,81.84,[3764.21522061]
15.19,10.26,0.2531666666666666,70.29733333333337,155.8494,11.542666666666634,2735.589203423297,b1,81.84,81.84,[2873.80042746]
15.11,10.16,0.2518333333333333,70.54916666666671,153.5176,11.290833333333296,2690.0727994705408,b1,81.84,81.84,[2855.12561458]
15.0,10.04,0.25,70.79916666666671,150.6,11.040833333333296,2649.799999999991,b1,81.84,81.84,[2797.78509168]
9.12,10.52,0.152,70.95116666666671,95.9424,10.888833333333295,4298.223684210512,b1,81.84,81.84,[4415.4482393]
9.12,10.54,0.152,71.10316666666671,96.12479999999998,10.736833333333294,4238.223684210511,b1,81.84,81.84,[4242.52754486]
9.13,10.55,0.1521666666666666,71.25533333333338,96.3215,10.58466666666662,4173.58159912375,b1,81.84,81.84,[4148.70856275]
9.13,10.55,0.1521666666666666,71.40750000000006,96.3215,10.432499999999948,4113.581599123747,b1,81.84,81.84,[4087.8836884]
9.13,10.55,0.1521666666666666,71.55966666666673,96.3215,10.280333333333274,4053.581599123744,b1,81.84,81.84,[4075.8127249]
6.84,10.7,0.114,71.67366666666673,73.18799999999999,10.16633333333327,5350.701754385931,b1,81.84,81.84,[5289.65897649]
6.85,10.73,0.1141666666666666,71.7878333333334,73.5005,10.052166666666608,5282.890510948874,b1,81.84,81.84,[5229.55702373]
6.86,10.75,0.1143333333333333,71.90216666666673,73.745,9.937833333333272,5215.1895043731465,b1,81.84,81.84,[5205.48409683]
6.86,10.76,0.1143333333333333,72.01650000000006,73.81360000000001,9.82349999999994,5155.189504373146,b1,81.84,81.84,[5169.46995884]
10.13,10.54,0.1688333333333333,72.1853333333334,106.7702,9.6546666666666,3431.0760118459784,b1,81.84,81.84,[3411.09225142]
10.12,10.52,0.1686666666666666,72.35400000000007,106.4624,9.485999999999931,3374.466403162032,b1,81.84,81.84,[3373.29832676]
10.11,10.5,0.1684999999999999,72.52250000000006,106.155,9.31749999999994,3317.8041543026493,b1,81.84,81.84,[3310.85575256]
10.1,10.48,0.1683333333333333,72.6908333333334,105.848,9.149166666666602,3261.089108910868,b1,81.84,81.84,[3280.98962948]
9.13,10.54,0.1521666666666666,72.84300000000007,96.2302,8.996999999999929,3547.557502738197,b1,81.84,81.84,[3522.91589776]
9.12,10.54,0.152,72.99500000000008,96.12479999999998,8.844999999999928,3491.4473684210247,b1,81.84,81.84,[3479.32791304]
9.12,10.53,0.152,73.14700000000008,96.0336,8.692999999999927,3431.4473684210243,b1,81.84,81.84,[3433.21533157]
9.11,10.52,0.1518333333333333,73.2988333333334,95.8372,8.541166666666598,3375.214050493936,b1,81.84,81.84,[3406.3657563]
9.11,10.52,0.1518333333333333,73.45066666666673,95.8372,8.38933333333327,3315.214050493937,b1,81.84,81.84,[3384.07143762]
6.81,10.66,0.1134999999999999,73.56416666666674,72.5946,8.275833333333267,4374.889867841375,b1,81.84,81.84,[4304.15773599]
7.94,10.6,0.1323333333333333,73.69650000000007,84.164,8.143499999999932,3692.267002518861,b1,81.84,81.84,[3679.71718856]
7.94,10.6,0.1323333333333333,73.8288333333334,84.164,8.011166666666597,3632.26700251886,b1,81.84,81.84,[3654.9803654]
7.94,10.6,0.1323333333333333,73.96116666666674,84.164,7.878833333333262,3572.267002518859,b1,81.84,81.84,[3585.4371269]
7.94,10.6,0.1323333333333333,74.09350000000008,84.164,7.7464999999999264,3512.267002518858,b1,81.84,81.84,[3561.17695716]
10.09,10.44,0.1681666666666666,74.26166666666674,105.3396,7.578333333333262,2703.8652130822343,b1,81.84,81.84,[2672.79493952]
10.07,10.4,0.1678333333333333,74.42950000000008,104.728,7.410499999999928,2649.2353525322483,b1,81.84,81.84,[2659.32702075]
10.05,10.37,0.1675,74.59700000000008,104.2185,7.242999999999924,2594.50746268654,b1,81.84,81.84,[2590.73912494]
10.03,10.33,0.1671666666666666,74.76416666666674,103.6099,7.075833333333264,2539.68095712859,b1,81.84,81.84,[2532.67500577]
13.66,10.02,0.2276666666666666,74.9918333333334,136.8732,6.8481666666666,1804.7877013176983,b1,81.84,81.84,[1763.28736393]
8.4,10.34,0.14,75.1318333333334,86.85600000000001,6.7081666666666,2874.9285714285425,b1,81.84,81.84,[2855.20276246]
8.4,10.35,0.14,75.2718333333334,86.94,6.568166666666599,2814.9285714285425,b1,81.84,81.84,[2820.13198877]
8.4,10.34,0.14,75.4118333333334,86.85600000000001,6.428166666666598,2754.928571428542,b1,81.84,81.84,[2765.6638927]
8.39,10.33,0.1398333333333333,75.55166666666673,86.6687,6.28833333333327,2698.2121573301274,b1,81.84,81.84,[2711.54529531]
8.39,10.32,0.1398333333333333,75.69150000000006,86.5848,6.148499999999942,2638.2121573301297,b1,81.84,81.84,[2681.29891399]
9.33,10.17,0.1555,75.84700000000007,94.8861,5.992999999999938,2312.411575562677,b1,81.84,81.84,[2388.88887833]
9.25,10.03,0.1541666666666666,76.00116666666673,92.7775,5.83883333333327,2272.4108108107857,b1,81.84,81.84,[2292.81007749]
9.17,9.89,0.1528333333333333,76.15400000000007,90.6913,5.685999999999936,2232.235550708808,b1,81.84,81.84,[2205.95212919]
6.74,10.12,0.1123333333333333,76.2663333333334,68.2088,5.573666666666597,2977.032640949518,b1,81.84,81.84,[2922.24451569]
6.74,10.15,0.1123333333333333,76.37866666666675,68.411,5.461333333333258,2917.032640949514,b1,81.84,81.84,[2868.31931054]
6.74,10.16,0.1123333333333333,76.49100000000008,68.47840000000001,5.348999999999919,2857.0326409495115,b1,81.84,81.84,[2841.32780203]
6.74,10.15,0.1123333333333333,76.60333333333342,68.411,5.236666666666579,2797.0326409495083,b1,81.84,81.84,[2793.62221753]
6.74,10.15,0.1123333333333333,76.71566666666676,68.411,5.12433333333324,2737.032640949505,b1,81.84,81.84,[2757.49074899]
8.35,9.87,0.1391666666666666,76.85483333333343,82.41449999999999,4.985166666666572,2149.293413173612,b1,81.84,81.84,[2146.25309073]
8.31,9.78,0.1385,76.99333333333342,81.2718,4.846666666666579,2099.6389891696367,b1,81.84,81.84,[2124.83872127]
8.29,9.72,0.1381666666666666,77.13150000000009,80.5788,4.708499999999916,2044.7044632086488,b1,81.84,81.84,[2081.60151404]
8.27,9.67,0.1378333333333333,77.26933333333342,79.9709,4.570666666666583,1989.6493349455493,b1,81.84,81.84,[2035.35423805]
6.11,9.93,0.1018333333333333,77.37116666666675,60.6723,4.468833333333251,2633.0278232405403,b1,81.84,81.84,[2597.66138345]
6.12,9.97,0.102,77.47316666666676,61.0164,4.366833333333247,2568.725490196028,b1,81.84,81.84,[2539.76461644]
5.47,10.08,0.0911666666666666,77.56433333333342,55.1376,4.275666666666581,2813.967093235776,b1,81.84,81.84,[2761.80454139]
5.49,10.13,0.0915,77.65583333333342,55.61370000000001,4.184166666666584,2743.7158469944816,b1,81.84,81.84,[2722.36476425]
5.51,10.18,0.0918333333333333,77.74766666666675,56.0918,4.092333333333258,2673.756805807573,b1,81.84,81.84,[2654.72782328]
5.51,10.22,0.0918333333333333,77.83950000000007,56.3122,4.000499999999931,2613.7568058075776,b1,81.84,81.84,[2560.22920868]
7.64,9.89,0.1273333333333333,77.96683333333341,75.5596,3.873166666666592,1825.0523560209072,b1,81.84,81.84,[1834.60362755]
8.27,9.73,0.1378333333333333,78.10466666666674,80.4671,3.7353333333332586,1626.021765417138,b1,81.84,81.84,[1628.60694509]
8.24,9.64,0.1373333333333333,78.24200000000008,79.43360000000001,3.597999999999928,1571.9417475727842,b1,81.84,81.84,[1584.14591826]
6.03,9.84,0.1005,78.34250000000007,59.3352,3.497499999999931,2088.059701492496,b1,81.84,81.84,[2096.64845654]
6.03,9.81,0.1005,78.44300000000007,59.154300000000006,3.3969999999999345,2028.059701492498,b1,81.84,81.84,[2051.06033247]
6.02,9.79,0.1003333333333333,78.54333333333341,58.93579999999999,3.296666666666596,1971.4285714285293,b1,81.84,81.84,[1966.35927738]
6.01,9.77,0.1001666666666666,78.64350000000007,58.7177,3.1964999999999293,1914.708818635565,b1,81.84,81.84,[1926.68981929]
6.01,9.76,0.1001666666666666,78.74366666666674,58.6576,3.0963333333332628,1854.7088186355647,b1,81.84,81.84,[1876.83883439]
6.01,9.74,0.1001666666666666,78.84383333333341,58.5374,2.9961666666665963,1794.7088186355652,b1,81.84,81.84,[1839.87325083]
6.68,9.65,0.1113333333333333,78.95516666666674,64.462,2.884833333333262,1554.7005988023568,b1,81.84,81.84,[1545.96509124]
6.66,9.63,0.111,79.06616666666675,64.1358,2.7738333333332577,1499.3693693693283,b1,81.84,81.84,[1492.73309909]
6.66,9.62,0.111,79.17716666666675,64.0692,2.662833333333253,1439.3693693693265,b1,81.84,81.84,[1468.33977429]
6.64,9.61,0.1106666666666666,79.28783333333341,63.8104,2.5521666666665936,1383.704819277069,b1,81.84,81.84,[1381.33138874]
6.66,9.6,0.111,79.39883333333341,63.936,2.441166666666589,1319.549549549508,b1,81.84,81.84,[1322.335359]
6.66,9.59,0.111,79.50983333333342,63.8694,2.330166666666585,1259.5495495495056,b1,81.84,81.84,[1274.30019363]
8.19,9.42,0.1364999999999999,79.64633333333342,77.1498,2.193666666666587,964.2490842490494,b1,81.84,81.84,[964.39310222]
5.0,12.5,0.0833333333333333,0.0833333333333333,62.5,84.91666666666667,61140.0,b5,85.0,85.0,[60979.52861673]
5.0,12.43,0.0833333333333333,0.1666666666666666,62.15,84.83333333333333,61080.0,b5,85.0,85.0,[60933.92861673]
5.0,12.38,0.0833333333333333,0.25,61.900000000000006,84.75,61020.0,b5,85.0,85.0,[61010.41262628]
5.0,12.38,0.0833333333333333,0.3333333333333333,61.900000000000006,84.66666666666667,60960.0,b5,85.0,85.0,[60983.61262628]
7.0,12.3,0.1166666666666666,0.4499999999999999,86.10000000000001,84.55,43482.857142857145,b5,85.0,85.0,[43313.68776396]
7.0,12.28,0.1166666666666666,0.5666666666666667,85.96,84.43333333333334,43422.857142857145,b5,85.0,85.0,[43245.29911953]
7.0,12.29,0.1166666666666666,0.6833333333333333,86.03,84.31666666666666,43362.857142857145,b5,85.0,85.0,[43148.89982932]
8.0,12.29,0.1333333333333333,0.8166666666666667,98.32,84.18333333333334,37882.5,b5,85.0,85.0,[38206.43890867]
8.0,12.3,0.1333333333333333,0.95,98.4,84.05,37822.5,b5,85.0,85.0,[37915.02890391]
8.0,12.3,0.1333333333333333,1.0833333333333333,98.4,83.91666666666667,37762.5,b5,85.0,85.0,[37860.51510931]
8.0,12.31,0.1333333333333333,1.2166666666666666,98.48,83.78333333333333,37702.5,b5,85.0,85.0,[37851.25522071]
8.0,12.31,0.1333333333333333,1.35,98.48,83.65,37642.5,b5,85.0,85.0,[37912.85804693]
8.0,12.31,0.1333333333333333,1.4833333333333332,98.48,83.51666666666667,37582.5,b5,85.0,85.0,[37926.35733736]
10.0,12.27,0.1666666666666666,1.65,122.7,83.35,30006.0,b5,85.0,85.0,[29664.43592788]
10.0,12.27,0.1666666666666666,1.8166666666666669,122.7,83.18333333333334,29946.0,b5,85.0,85.0,[29625.61666969]
0.14,12.26,0.0023333333333333,1.819,1.7164,83.181,2138939.9999999995,b5,85.0,85.0,[1822890.07261999]
0.14,12.26,0.0023333333333333,1.8213333333333328,1.7164,83.17866666666667,2138880.0,b5,85.0,85.0,[1822869.27261999]
11.8,12.24,0.1966666666666666,2.018,144.43200000000002,82.982,25316.542372881355,b5,85.0,85.0,[25531.02689742]
11.8,12.24,0.1966666666666666,2.2146666666666666,144.43200000000002,82.78533333333333,25256.54237288135,b5,85.0,85.0,[25253.18370539]
11.8,12.24,0.1966666666666666,2.4113333333333333,144.43200000000002,82.58866666666667,25196.542372881355,b5,85.0,85.0,[25214.95312397]
11.8,12.25,0.1966666666666666,2.608,144.55,82.392,25136.542372881355,b5,85.0,85.0,[25142.45401589]
11.8,12.25,0.1966666666666666,2.804666666666667,144.55,82.19533333333334,25076.542372881355,b5,85.0,85.0,[25127.05401589]
13.36,12.22,0.2226666666666666,3.027333333333333,163.2592,81.97266666666667,22088.443113772457,b5,85.0,85.0,[22089.33822047]
13.36,12.22,0.2226666666666666,3.25,163.2592,81.75,22028.443113772457,b5,85.0,85.0,[22036.70023868]
13.36,12.22,0.2226666666666666,3.4726666666666666,163.2592,81.52733333333333,21968.443113772453,b5,85.0,85.0,[21989.57477186]
13.36,12.22,0.2226666666666666,3.695333333333333,163.2592,81.30466666666666,21908.443113772457,b5,85.0,85.0,[21937.72275836]
23.38,12.04,0.3896666666666666,4.085,281.49519999999995,80.915,12459.110350727118,b5,85.0,85.0,[12520.25990333]
23.38,12.02,0.3896666666666666,4.474666666666667,281.02759999999995,80.52533333333334,12399.110350727118,b5,85.0,85.0,[12432.78918685]
5.32,12.39,0.0886666666666666,4.5633333333333335,65.9148,80.43666666666667,54430.82706766917,b5,85.0,85.0,[54396.90603279]
5.32,12.42,0.0886666666666666,4.652,66.0744,80.348,54370.82706766917,b5,85.0,85.0,[54325.67105097]
5.32,12.42,0.0886666666666666,4.740666666666667,66.0744,80.25933333333333,54310.82706766917,b5,85.0,85.0,[54307.179796]
5.32,12.42,0.0886666666666666,4.8293333333333335,66.0744,80.17066666666666,54250.82706766916,b5,85.0,85.0,[54285.92660898]
5.32,12.42,0.0886666666666666,4.918,66.0744,80.082,54190.82706766916,b5,85.0,85.0,[54252.25188332]
23.8,12.04,0.3966666666666666,5.314666666666667,286.552,79.68533333333333,12053.243697478993,b5,85.0,85.0,[12042.54621511]
23.8,12.01,0.3966666666666666,5.711333333333333,285.838,79.28866666666667,11993.243697478993,b5,85.0,85.0,[11998.7437829]
23.8,12.0,0.3966666666666666,6.108,285.6,78.892,11933.243697478993,b5,85.0,85.0,[12036.47707972]
23.8,12.01,0.3966666666666666,6.504666666666666,285.838,78.49533333333333,11873.243697478993,b5,85.0,85.0,[11948.26167067]
23.8,12.01,0.3966666666666666,6.901333333333333,285.838,78.09866666666667,11813.243697478993,b5,85.0,85.0,[11931.27492234]
23.8,12.01,0.3966666666666666,7.297999999999999,285.838,77.702,11753.243697478993,b5,85.0,85.0,[11921.8686429]
15.24,12.15,0.254,7.552,185.166,77.44800000000001,18294.8031496063,b5,85.0,85.0,[18265.94465416]
15.24,12.15,0.254,7.805999999999999,185.166,77.194,18234.8031496063,b5,85.0,85.0,[18265.90693543]
15.24,12.15,0.254,8.059999999999999,185.166,76.94,18174.803149606298,b5,85.0,85.0,[18207.31771826]
15.24,12.15,0.254,8.313999999999998,185.166,76.686,18114.8031496063,b5,85.0,85.0,[18165.80872593]
17.21,12.11,0.2868333333333333,8.600833333333332,208.4131,76.39916666666667,15981.231841952353,b5,85.0,85.0,[15952.81788847]
17.21,12.1,0.2868333333333333,8.887666666666666,208.241,76.11233333333334,15921.231841952354,b5,85.0,85.0,[15891.63303162]
17.21,12.1,0.2868333333333333,9.1745,208.241,75.8255,15861.231841952354,b5,85.0,85.0,[15891.63303162]
15.58,12.13,0.2596666666666666,9.434166666666666,188.98540000000003,75.56583333333333,17460.654685494224,b5,85.0,85.0,[17498.34934218]
15.58,12.13,0.2596666666666666,9.693833333333332,188.98540000000003,75.30616666666667,17400.654685494224,b5,85.0,85.0,[17397.2374194]
15.58,12.13,0.2596666666666666,9.953499999999998,188.98540000000003,75.04650000000001,17340.654685494224,b5,85.0,85.0,[17321.18099836]
15.58,12.13,0.2596666666666666,10.213166666666664,188.98540000000003,74.78683333333333,17280.65468549422,b5,85.0,85.0,[17299.39328628]
6.14,12.33,0.1023333333333333,10.315499999999998,75.7062,74.6845,43788.95765472313,b5,85.0,85.0,[43682.71468382]
6.14,12.35,0.1023333333333333,10.417833333333332,75.829,74.58216666666667,43728.957654723126,b5,85.0,85.0,[43618.51468382]
6.14,12.35,0.1023333333333333,10.520166666666666,75.829,74.47983333333333,43668.95765472313,b5,85.0,85.0,[43592.71468382]
6.14,12.35,0.1023333333333333,10.6225,75.829,74.3775,43608.957654723126,b5,85.0,85.0,[43460.69336324]
6.14,12.36,0.1023333333333333,10.724833333333336,75.8904,74.27516666666666,43548.957654723126,b5,85.0,85.0,[43267.21156032]
22.01,12.0,0.3668333333333333,11.091666666666669,264.12,73.90833333333333,12088.596092685142,b5,85.0,85.0,[12060.9757556]
22.01,11.99,0.3668333333333333,11.458500000000004,263.8999,73.5415,12028.596092685144,b5,85.0,85.0,[12030.65722747]
22.01,11.98,0.3668333333333333,11.825333333333337,263.6798,73.17466666666667,11968.596092685142,b5,85.0,85.0,[11963.07147119]
22.01,11.97,0.3668333333333333,12.19216666666667,263.45970000000005,72.80783333333333,11908.596092685142,b5,85.0,85.0,[11897.33523371]
22.01,11.96,0.3668333333333333,12.559000000000005,263.23960000000005,72.441,11848.596092685142,b5,85.0,85.0,[11820.51779126]
5.43,12.33,0.0905,12.649500000000003,66.9519,72.3505,47967.18232044199,b5,85.0,85.0,[48531.53904487]
5.43,12.35,0.0905,12.740000000000006,67.06049999999999,72.25999999999999,47907.18232044199,b5,85.0,85.0,[48561.48531399]
8.37,12.29,0.1394999999999999,12.879500000000004,102.8673,72.12049999999999,31019.56989247312,b5,85.0,85.0,[30985.31826934]
8.37,12.27,0.1394999999999999,13.019000000000004,102.6999,71.981,30959.56989247312,b5,85.0,85.0,[30929.66118617]
8.37,12.27,0.1394999999999999,13.158500000000004,102.6999,71.8415,30899.56989247312,b5,85.0,85.0,[30863.68363524]
8.37,12.27,0.1394999999999999,13.298000000000004,102.6999,71.702,30839.56989247312,b5,85.0,85.0,[30813.98497501]
9.36,12.25,0.156,13.454000000000006,114.66,71.54599999999999,27517.69230769231,b5,85.0,85.0,[27467.70246103]
9.36,12.24,0.156,13.610000000000008,114.5664,71.38999999999999,27457.692307692305,b5,85.0,85.0,[27421.90246103]
9.36,12.24,0.156,13.766000000000007,114.5664,71.234,27397.69230769231,b5,85.0,85.0,[27383.35051943]
9.36,12.24,0.156,13.922000000000008,114.5664,71.07799999999999,27337.692307692305,b5,85.0,85.0,[27342.49849748]
9.36,12.24,0.156,14.078000000000008,114.5664,70.922,27277.69230769231,b5,85.0,85.0,[27292.8652282]
9.36,12.24,0.156,14.234000000000009,114.5664,70.76599999999999,27217.69230769231,b5,85.0,85.0,[27230.47121399]
9.95,12.22,0.1658333333333333,14.399833333333342,121.589,70.60016666666665,25543.77889447236,b5,85.0,85.0,[25538.46659074]
9.95,12.22,0.1658333333333333,14.565666666666676,121.589,70.43433333333333,25483.77889447236,b5,85.0,85.0,[25441.64595763]
9.95,12.22,0.1658333333333333,14.73150000000001,121.589,70.26849999999999,25423.77889447236,b5,85.0,85.0,[25406.41908008]
9.95,12.22,0.1658333333333333,14.897333333333345,121.589,70.10266666666666,25363.77889447236,b5,85.0,85.0,[25363.86780185]
9.95,12.22,0.1658333333333333,15.063166666666676,121.589,69.93683333333333,25303.77889447236,b5,85.0,85.0,[25350.97101306]
14.34,12.13,0.239,15.302166666666675,173.94420000000002,69.69783333333332,17497.3640167364,b5,85.0,85.0,[17569.66244075]
14.34,12.12,0.239,15.541166666666678,173.80079999999998,69.45883333333332,17437.364016736396,b5,85.0,85.0,[17527.93781415]
18.36,12.01,0.306,15.847166666666675,220.5036,69.15283333333332,13559.37908496732,b5,85.0,85.0,[13473.8638978]
18.36,12.01,0.306,16.153166666666678,220.5036,68.84683333333332,13499.37908496732,b5,85.0,85.0,[13442.32228934]
18.36,12.01,0.306,16.45916666666668,220.5036,68.54083333333332,13439.37908496732,b5,85.0,85.0,[13401.6782687]
18.36,12.0,0.306,16.76516666666668,220.32,68.23483333333331,13379.379084967317,b5,85.0,85.0,[13353.45065386]
18.36,12.0,0.306,17.07116666666668,220.32,67.92883333333332,13319.379084967317,b5,85.0,85.0,[13285.67909278]
22.9,11.91,0.3816666666666666,17.45283333333335,272.739,67.54716666666666,10618.768558951964,b5,85.0,85.0,[10697.15043172]
22.9,11.89,0.3816666666666666,17.834500000000016,272.281,67.16549999999998,10558.768558951962,b5,85.0,85.0,[10563.50263979]
22.9,11.88,0.3816666666666666,18.216166666666684,272.052,66.78383333333332,10498.768558951964,b5,85.0,85.0,[10436.94020865]
20.81,11.91,0.3468333333333333,18.563000000000017,247.8471,66.43699999999998,11493.185968284475,b5,85.0,85.0,[11510.16030144]
20.81,11.89,0.3468333333333333,18.90983333333335,247.4309,66.09016666666665,11433.185968284475,b5,85.0,85.0,[11424.22401441]
20.81,11.88,0.3468333333333333,19.25666666666668,247.2228,65.74333333333331,11373.185968284475,b5,85.0,85.0,[11363.21024303]
20.81,11.88,0.3468333333333333,19.60350000000001,247.2228,65.39649999999999,11313.185968284475,b5,85.0,85.0,[11324.27797274]
20.81,11.87,0.3468333333333333,19.950333333333347,247.0147,65.04966666666665,11253.185968284475,b5,85.0,85.0,[11238.12220201]
20.81,11.87,0.3468333333333333,20.29716666666668,247.0147,64.70283333333332,11193.185968284475,b5,85.0,85.0,[11193.07926887]
6.58,12.21,0.1096666666666666,20.406833333333346,80.3418,64.59316666666666,35339.726443769,b5,85.0,85.0,[35239.29142417]
6.58,12.22,0.1096666666666666,20.51650000000001,80.4076,64.48349999999999,35279.726443769,b5,85.0,85.0,[35160.26305794]
6.58,12.22,0.1096666666666666,20.62616666666668,80.4076,64.37383333333332,35219.72644376899,b5,85.0,85.0,[35141.3557214]
6.58,12.22,0.1096666666666666,20.735833333333343,80.4076,64.26416666666665,35159.72644376899,b5,85.0,85.0,[35124.36057443]
6.58,12.23,0.1096666666666666,20.84550000000001,80.4734,64.15449999999998,35099.72644376899,b5,85.0,85.0,[35077.36515401]
6.58,12.23,0.1096666666666666,20.95516666666668,80.4734,64.04483333333333,35039.726443769,b5,85.0,85.0,[35069.10657573]
6.56,12.23,0.1093333333333333,21.06450000000001,80.22879999999999,63.93549999999999,35086.55487804877,b5,85.0,85.0,[35047.28693565]
6.56,12.23,0.1093333333333333,21.17383333333333,80.22879999999999,63.826166666666666,35026.55487804878,b5,85.0,85.0,[35029.12102083]
6.56,12.23,0.1093333333333333,21.28316666666667,80.22879999999999,63.71683333333333,34966.55487804878,b5,85.0,85.0,[35006.84291645]
6.56,12.23,0.1093333333333333,21.3925,80.22879999999999,63.6075,34906.55487804878,b5,85.0,85.0,[34939.04280247]
6.56,12.23,0.1093333333333333,21.50183333333333,80.22879999999999,63.49816666666666,34846.55487804878,b5,85.0,85.0,[34878.37331309]
6.56,12.23,0.1093333333333333,21.611166666666666,80.22879999999999,63.38883333333334,34786.55487804879,b5,85.0,85.0,[34934.5302854]
5.8,12.26,0.0966666666666666,21.707833333333333,71.10799999999999,63.29216666666667,39284.79310344828,b5,85.0,85.0,[39137.23525637]
5.8,12.28,0.0966666666666666,21.8045,71.22399999999999,63.1955,39224.79310344828,b5,85.0,85.0,[39145.71832959]
5.8,12.28,0.0966666666666666,21.90116666666667,71.22399999999999,63.09883333333333,39164.79310344828,b5,85.0,85.0,[39064.01046062]
5.8,12.28,0.0966666666666666,21.997833333333336,71.22399999999999,63.00216666666667,39104.79310344828,b5,85.0,85.0,[38789.33206097]
22.3,11.87,0.3716666666666667,22.3695,264.701,62.6305,10110.7533632287,b5,85.0,85.0,[10077.12422923]
22.3,11.82,0.3716666666666667,22.74116666666667,263.586,62.25883333333333,10050.7533632287,b5,85.0,85.0,[10059.7465052]
22.3,11.81,0.3716666666666667,23.11283333333333,263.363,61.887166666666666,9990.7533632287,b5,85.0,85.0,[9995.69769755]
22.3,11.81,0.3716666666666667,23.4845,263.363,61.5155,9930.7533632287,b5,85.0,85.0,[9943.48599016]
22.3,11.81,0.3716666666666667,23.856166666666667,263.363,61.14383333333333,9870.7533632287,b5,85.0,85.0,[9868.3072027]
8.01,12.13,0.1335,23.98966666666667,97.1613,61.010333333333335,27420.37453183521,b5,85.0,85.0,[27367.58096537]
8.01,12.15,0.1335,24.12316666666667,97.3215,60.87683333333333,27360.374531835205,b5,85.0,85.0,[27347.94072516]
8.01,12.15,0.1335,24.25666666666667,97.3215,60.743333333333325,27300.374531835205,b5,85.0,85.0,[27275.64054808]
8.01,12.15,0.1335,24.39016666666668,97.3215,60.60983333333333,27240.3745318352,b5,85.0,85.0,[27198.41500231]
8.01,12.15,0.1335,24.523666666666674,97.3215,60.47633333333333,27180.374531835205,b5,85.0,85.0,[27153.84583451]
10.66,12.08,0.1776666666666666,24.70133333333334,128.7728,60.29866666666666,20363.52720450281,b5,85.0,85.0,[20279.47129999]
10.66,12.08,0.1776666666666666,24.87900000000001,128.7728,60.121,20303.52720450281,b5,85.0,85.0,[20201.41951219]
10.66,12.07,0.1776666666666666,25.05666666666668,128.6662,59.94333333333333,20243.52720450281,b5,85.0,85.0,[20184.85804044]
10.66,12.08,0.1776666666666666,25.234333333333343,128.7728,59.76566666666666,20183.52720450281,b5,85.0,85.0,[20134.92200858]
10.66,12.07,0.1776666666666666,25.41200000000001,128.6662,59.588,20123.52720450281,b5,85.0,85.0,[20098.47166438]
10.66,12.07,0.1776666666666666,25.58966666666668,128.6662,59.41033333333333,20063.52720450281,b5,85.0,85.0,[20037.86856979]
12.73,12.02,0.2121666666666666,25.801833333333345,153.0146,59.19816666666665,16741.03692065985,b5,85.0,85.0,[16685.79342617]
12.73,12.01,0.2121666666666666,26.014000000000014,152.8873,58.98599999999999,16681.036920659855,b5,85.0,85.0,[16630.60601674]
12.73,12.0,0.2121666666666666,26.22616666666668,152.76,58.773833333333314,16621.03692065985,b5,85.0,85.0,[16564.65586393]
13.12,11.99,0.2186666666666666,26.44483333333335,157.3088,58.55516666666665,16066.966463414632,b5,85.0,85.0,[16094.9384951]
13.12,11.99,0.2186666666666666,26.663500000000017,157.3088,58.33649999999999,16006.966463414632,b5,85.0,85.0,[16040.19015379]
18.84,11.85,0.314,26.977500000000017,223.254,58.02249999999998,11087.101910828022,b5,85.0,85.0,[11002.68123479]
18.84,11.83,0.314,27.291500000000017,222.8772,57.70849999999999,11027.101910828023,b5,85.0,85.0,[10967.45871921]
18.84,11.81,0.314,27.605500000000017,222.5004,57.39449999999998,10967.101910828022,b5,85.0,85.0,[10891.86515115]
19.69,11.79,0.3281666666666666,27.933666666666685,232.1451,57.06633333333332,10433.661757237174,b5,85.0,85.0,[10389.67547615]
19.69,11.78,0.3281666666666666,28.26183333333336,231.9482,56.73816666666664,10373.66175723717,b5,85.0,85.0,[10349.06967033]
19.69,11.77,0.3281666666666666,28.59000000000002,231.7513,56.40999999999998,10313.661757237172,b5,85.0,85.0,[10316.32715374]
19.69,11.8,0.3281666666666666,28.91816666666669,232.34200000000004,56.08183333333331,10253.66175723717,b5,85.0,85.0,[10286.9629365]
19.69,11.8,0.3281666666666666,29.24633333333336,232.34200000000004,55.753666666666646,10193.661757237172,b5,85.0,85.0,[10257.03870863]
8.28,12.06,0.1379999999999999,29.38433333333336,99.8568,55.61566666666664,24180.72463768115,b5,85.0,85.0,[24176.56388525]
